0.002,30,fixed,0.0005,0.965,0.06,5,False,twomodes,23089.39,-1.0,1916.5,3931.6
0.002,30,fixed,0.0005,0.965,0.06,5,False,twomodes,23559.76,-1.0,1663.68,3473.94
0.002,50,fixed,0.0005,0.965,0.06,5,False,twomodes,111789.92,-1.0,7418.95,15803.49
