0.0,50,periodic,0.0005,0.965,0.06,5,False,twomodes,361777.82666666666,39.416666666666664,66.34666666666666,7285.993333333333
0.00045000000000000004,50,periodic,0.0005,0.965,0.06,5,False,twomodes,364577.6233333333,40.22,48.693333333333335,8063.31
0.0004,50,periodic,0.0005,0.965,0.06,5,False,twomodes,368518.93,40.47666666666667,43.06666666666667,8795.723333333333
0.0005,50,periodic,0.0005,0.965,0.06,5,False,twomodes,370326.86333333334,40.17666666666667,53.846666666666664,8445.766666666666
0.00035000000000000005,50,periodic,0.0005,0.965,0.06,5,False,twomodes,365125.1533333333,40.86666666666667,56.6,8078.4766666666665
0.0001,50,periodic,0.0005,0.965,0.06,5,False,twomodes,355679.2266666667,40.336666666666666,81.25333333333333,7314.846666666666
5e-05,50,periodic,0.0005,0.965,0.06,5,False,twomodes,364368.1766666667,39.69,72.74,6760.193333333334
0.00015000000000000001,50,periodic,0.0005,0.965,0.06,5,False,twomodes,370200.42,39.55,72.59333333333333,7055.466666666666
0.00025,50,periodic,0.0005,0.965,0.06,5,False,twomodes,368082.95666666667,39.263333333333335,65.87333333333333,7699.716666666666
0.00030000000000000003,50,periodic,0.0005,0.965,0.06,5,False,twomodes,368343.3833333333,39.223333333333336,78.98666666666666,7695.953333333333
0.0008500000000000001,50,periodic,0.0005,0.965,0.06,5,False,twomodes,371723.5,41.026666666666664,31.726666666666667,9271.506666666666
0.0008,50,periodic,0.0005,0.965,0.06,5,False,twomodes,378293.2866666666,40.07,37.6,9229.356666666667
0.00105,50,periodic,0.0005,0.965,0.06,5,False,twomodes,382568.73,40.60333333333333,20.846666666666668,9967.893333333333
0.00115,50,periodic,0.0005,0.965,0.06,5,False,twomodes,383621.16333333333,41.54666666666667,33.126666666666665,11392.25
0.001,50,periodic,0.0005,0.965,0.06,5,False,twomodes,378841.2833333333,40.373333333333335,24.113333333333333,9016.763333333334
0.0011,50,periodic,0.0005,0.965,0.06,5,False,twomodes,384449.00999999995,41.13666666666666,36.06,9455.166666666666
0.00075,50,periodic,0.0005,0.965,0.06,5,False,twomodes,368712.54333333333,39.85,21.286666666666665,9285.323333333334
0.0006500000000000001,50,periodic,0.0005,0.965,0.06,5,False,twomodes,373326.2966666667,40.56666666666667,56.6,9020.053333333333
0.0007000000000000001,50,periodic,0.0005,0.965,0.06,5,False,twomodes,375122.9266666667,39.403333333333336,49.513333333333335,8925.706666666667
0.0019,50,periodic,0.0005,0.965,0.06,5,False,twomodes,393064.87,43.07,33.57333333333333,12649.186666666666
0.00185,50,periodic,0.0005,0.965,0.06,5,False,twomodes,399070.92333333334,42.08,28.446666666666665,12150.616666666667
0.00195,50,periodic,0.0005,0.965,0.06,5,False,twomodes,401547.5466666667,44.10333333333333,32.93333333333333,13107.463333333333
0.00165,50,periodic,0.0005,0.965,0.06,5,False,twomodes,395392.5466666667,41.88333333333333,15.9,11734.94
0.00155,50,periodic,0.0005,0.965,0.06,5,False,twomodes,391685.0333333333,41.95,29.966666666666665,12395.556666666667
0.0016,50,periodic,0.0005,0.965,0.06,5,False,twomodes,394549.0966666667,41.016666666666666,34.13333333333333,11014.723333333333
0.002,50,periodic,0.0005,0.965,0.06,5,False,twomodes,396552.0233333333,41.72666666666667,22.206666666666667,13719.376666666667
0.0018,50,periodic,0.0005,0.965,0.06,5,False,twomodes,398444.3433333333,41.85666666666667,38.1,12431.54
0.00175,50,periodic,0.0005,0.965,0.06,5,False,twomodes,396118.50000000006,41.53333333333333,12.726666666666667,11507.443333333333
0.0017,50,periodic,0.0005,0.965,0.06,5,False,twomodes,398984.29333333333,41.27333333333333,33.18666666666667,12516.333333333334
0.00055,50,periodic,0.0005,0.965,0.06,5,False,twomodes,369365.82000000007,39.94,39.553333333333335,9163.98
0.0006000000000000001,50,periodic,0.0005,0.965,0.06,5,False,twomodes,368078.9366666666,40.49666666666667,53.446666666666665,8395.19
0.00135,50,periodic,0.0005,0.965,0.06,5,False,twomodes,383522.54,41.52333333333333,18.886666666666667,10622.466666666667
0.0021000000000000003,50,periodic,0.0005,0.965,0.06,5,False,twomodes,399441.7566666667,41.92,11.526666666666667,13688.416666666666
0.0013,50,periodic,0.0005,0.965,0.06,5,False,twomodes,384003.9466666667,42.17666666666667,38.43333333333333,10247.946666666667
0.00205,50,periodic,0.0005,0.965,0.06,5,False,twomodes,407954.5133333333,42.49333333333333,27.9,13090.4
0.0009500000000000001,50,periodic,0.0005,0.965,0.06,5,False,twomodes,378264.29333333333,40.026666666666664,21.753333333333334,9617.546666666667
0.0026500000000000004,50,periodic,0.0005,0.965,0.06,5,False,twomodes,416034.51666666666,43.61333333333334,5.706666666666667,15211.303333333333
0.0014,50,periodic,0.0005,0.965,0.06,5,False,twomodes,395661.47000000003,40.92666666666667,33.03333333333333,10732.523333333333
0.0015,50,periodic,0.0005,0.965,0.06,5,False,twomodes,392313.31,40.4,15.76,11341.74
0.00145,50,periodic,0.0005,0.965,0.06,5,False,twomodes,391938.8566666667,41.35,25.24,10710.25
0.003,50,periodic,0.0005,0.965,0.06,5,False,twomodes,427753.6566666666,43.373333333333335,14.1,16538.476666666666
0.0009000000000000001,50,periodic,0.0005,0.965,0.06,5,False,twomodes,379150.88999999996,40.97,35.50666666666667,10038.83
0.0022,50,periodic,0.0005,0.965,0.06,5,False,twomodes,398699.42333333334,43.00666666666667,7.12,13204.606666666667
0.0021500000000000004,50,periodic,0.0005,0.965,0.06,5,False,twomodes,408006.45,42.663333333333334,21.94,12811.2
